,smiles,cmpd_id,fragmentA,fragmentB,sucos,int_count
290,Cc1cccc(N(CC(=O)N2CCCCC2)S(C)(=O)=O)c1,MOLPORT:001-007-465,x1071_0A,x1083_0A,0.5674922157458214,3
291,CC(=NNC(=O)c1ccc2c(c1)OCO2)c1ccccn1,"MOLPORT:003-820-170,MOLPORT:019-749-880",x1498_0A,x2021_0A,0.5672745517830793,4
292,CN(C)S(=O)(=O)c1ccc(N2CCC[C@H]2c2ccc3c(c2)OCO3)nc1,ENAMINE:Z1225461178,x1498_0A,x1919_0A,0.5668946764198952,5
293,Cc1cc(CCC(=O)NCCN2CCCCC2)no1,ENAMINE:Z2948584639,x1052_1A,x1083_0A,0.5668528927651881,5
294,C[C@@H](CC(=O)O)NC(=O)c1cc(CN2CCCCC2)on1,ENAMINE:Z4069735244,x1052_1A,x1083_0A,0.566838773525356,5
295,O=C(CCc1ccc2c(c1)OCO2)Nc1ccc2nncn2c1,ENAMINE:Z1609986978,x1594_0A,x1140_0A,0.5667800620795924,4
296,COC(=O)[C@@H](O)CNC(=O)c1cc(CN2CCCCC2)on1,ENAMINE:Z2223766391,x1052_1A,x1083_0A,0.5666754502265059,4
297,O=C(CCc1ccc2c(c1)OCO2)Nc1ccc(N2CCCC2)nc1,MOLPORT:009-445-034,x1498_0A,x1919_0A,0.5665088780533665,4
298,COc1ccccc1N(CC(=O)N1CCCCC1)S(C)(=O)=O,MOLPORT:001-992-451,x1071_0A,x1083_0A,0.5665006876358567,6
299,O=C(CN(CCc1cccs1)CC(=O)N1CCCCC1)N1CCCCC1,ENAMINE:Z374864468,x1083_0A,x1071_0A,0.5664666856886593,5
300,O=C(Nc1ccno1)c1cc2c(cc1Cl)OCO2,ENAMINE:PV-002853632742,x1140_0A,x1052_1A,0.5662867707254011,6
301,CCCCN(CC(F)(F)F)C(=O)c1cc(CN2CCCCC2)on1,ENAMINE:Z2213861133,x1052_1A,x1083_0A,0.5661326053986907,3
302,O=C(NCCn1ccc(-c2ccncc2)n1)Nc1ccc2c(c1)OCO2,MOLPORT:028-614-434,x1498_0A,x2021_0A,0.5660231416508157,4
303,CN(Cc1ccc2c(c1)OCO2)c1nnc2ccc(Br)cn12,ENAMINE:PV-004087910015,x1594_0A,x1919_0A,0.5659630356843349,4
304,C[C@H](Oc1ccc2c(c1)OCO2)C(=O)N[C@H]1CCN(c2nccn3cnnc23)C1,MOLPORT:042-617-411,x0147_0A,x2021_0A,0.5657893654344317,5
305,O=C(N[C@H]1C[C@@H](c2ccon2)C1)c1ccc2nncn2c1,ENAMINE:Z4478910351,x1594_0A,x1052_1A,0.5657000160288368,2
306,CON(C)C(=O)CNC(=O)c1cc(CN2CCCCC2)on1,ENAMINE:Z2373649196,x1052_1A,x1083_0A,0.5653520167112779,5
307,COC[C@H](CO)NC(=O)c1cc(CN2CCCCC2)on1,ENAMINE:Z2227934522,x1052_1A,x1083_0A,0.5651373175692862,7
308,O=C(NCc1ccc2c(c1)OCO2)c1ccc(-c2cccnc2)cc1,MOLPORT:010-692-734,x1140_0A,x2099_0A,0.5651027692670104,7
309,Cc1nnc2ccc(-c3noc(-c4ccc5c(c4)OCO5)n3)cn12,MOLPORT:010-931-630,x1594_0A,x1919_0A,0.5647595044299506,2
310,O=C(CSc1nnc(-c2ccncc2)o1)Nc1ccc2c(c1)OCO2,MOLPORT:000-473-191,x1498_0A,x1140_0A,0.5646500990415508,5
311,CC(C)(C)[C@@](C)(O)CNC(=O)c1cc(CN2CCCCC2)on1,ENAMINE:Z3209394706,x1052_1A,x1083_0A,0.5645592171217249,7
312,O=C(Nc1ccon1)c1ccc2nnc(C(F)F)n2c1,ENAMINE:Z1669740616,x1594_0A,x1052_1A,0.5644973283344753,2
313,O=C(Nc1nnc(-c2ccno2)o1)c1ccc2c(c1)OCO2,MOLPORT:003-125-209,x1140_0A,x1052_1A,0.5644423506469195,4
314,CCOc1ccc(N(CC(=O)N2CCCCC2)S(C)(=O)=O)cc1,MOLPORT:001-947-004,x1071_0A,x1083_0A,0.5643592025340545,2
315,O=C(CN(CCc1ccccc1)CC(=O)N1CCCCC1)N1CCCCC1,ENAMINE:Z374852542,x1083_0A,x1071_0A,0.564231096275797,3
316,C[C@H](NC(=O)C=Cc1ccc2c(c1)OCO2)c1nnc2ccccn12,MOLPORT:002-662-295,x1594_0A,x1140_0A,0.5642287266127041,4
317,O=C(NCCc1nnc2ccccn12)NCc1ccc2c(c1)OCO2,MOLPORT:009-308-595,x1594_0A,x2021_0A,0.5640214554771391,4
318,COCC(COC)NC(=O)c1c(-c2ccccn2)noc1C,ENAMINE:Z3612510036,x1052_1A,x1498_0A,0.564006853970638,4
319,C[C@H](CNC(=O)c1cccnc1)CNC(=O)c1cccnc1C1CC1,ENAMINE:PV-001550611009,x0980_0B,x2099_0A,0.5639383541886955,1
320,O=C(NC[C@H](CO)NC(=O)c1ccnc(C2CC2)c1)c1cccnc1,ENAMINE:PV-001117735183,x0980_0B,x2099_0A,0.5638602155532958,1
321,Cc1ccccc1N(CC(=O)N1CCCCC1)S(C)(=O)=O,MOLPORT:001-976-357,x1071_0A,x1083_0A,0.5636052952531486,3
322,C[C@@H](C#N)C(=O)N1CCC[C@@H](CNC(=O)CCN2CCCCC2)C1,ENAMINE:PV-001395100407,x1083_0A,x1071_0A,0.5634823592255477,5
323,CN(C)CCN(Cc1cccnc1)C(=O)COc1ccon1,ENAMINE:Z3350811384,x1498_0A,x1052_1A,0.563358390156368,8
324,CS(=O)(=O)N(CC(=O)N1CCCCC1)c1cccc(C(F)(F)F)c1,MOLPORT:001-976-615,x1071_0A,x1083_0A,0.5632937740503856,6
325,Cc1cc(C(=O)NC[C@@H](O)CNCC(=O)N2CCCCC2)no1,ENAMINE:PV-000874074510,x1052_1A,x1083_0A,0.5629340411312529,7
326,O=C(COCc1cc(-c2ccc3c(c2)OCO3)on1)Nc1cccnc1,MOLPORT:007-747-302,x1140_0A,x2099_0A,0.5629107277998946,3
327,CCc1nocc1C(=O)N[C@@H](c1nnc2ccccn12)C(C)C,ENAMINE:Z2626585379,x1052_1A,x1594_0A,0.5627332743737603,2
328,Cc1ccc2nnc(C(=O)N(C)Cc3ccon3)n2c1,ENAMINE:PV-003426868034,x1594_0A,x1052_1A,0.5624927860896173,3
329,CCC[C@H](C)N(C)C(=O)c1cc(CN2CCCCC2)on1,ENAMINE:Z2213156988,x1052_1A,x1083_0A,0.5624652316064428,7
330,CCS(=O)(=O)NC[C@@H]1CN(Cc2cccc3[nH]ccc23)Cc2ccnn21,MOLPORT:047-669-453,x1140_0A,x0130_0A,0.5624651862748904,5
331,C(=Cc1nnc(-c2ccncc2)o1)c1ccc2c(c1)OCO2,ENAMINE:PV-002760930975,x1498_0A,x1140_0A,0.5623940665906595,8
332,Cc1cc(C(=O)NCC[C@@H](C)NCC(=O)N2CCCCC2)no1,"ENAMINE:PV-000791373338,ENAMINE:PV-000968064597",x1052_1A,x1083_0A,0.5622965000129925,5
333,C[C@H](NC(=O)Nc1ccc(C(C)(C)C)cn1)C(=O)N1CCCCC1,ENAMINE:Z2954317063,x1498_0A,x1083_0A,0.562233736609108,2
334,C[C@@H](Sc1nnc2ccccn12)C(=O)NCc1ccc2c(c1)OCO2,MOLPORT:004-164-150,x1594_0A,x1140_0A,0.5620641718949184,4
335,CC(C)(C(=O)Nc1cc2c(cc1Br)OCO2)c1ccno1,ENAMINE:Z4325208866,x1140_0A,x1052_1A,0.5617657891358148,6
336,O=C(NCc1ccc2c(c1)OCO2)c1cnn(-c2ccncc2)c1,ENAMINE:PV-001791801963,x1498_0A,x1140_0A,0.5617178611156656,4
337,CCOc1ccccc1N(CC(=O)N1CCCCC1)S(C)(=O)=O,MOLPORT:001-976-405,x1071_0A,x1083_0A,0.5616046267875835,5
338,FC(F)(F)C(F)(F)[C@@H]1CCCN(CCCN2CCCCC2)C1,ENAMINE:Z3882913443,x1083_0A,x1071_0A,0.5615270939596363,3
339,C(=CCN1CCCCC1)CN1CCCCC1,"MOLPORT:001-899-110,MOLPORT:047-118-397",x1083_0A,x1071_0A,0.5614474587671028,2
340,CC(C)(C)c1cccnc1C(=O)OCCNC(=O)N1CCCCC1,ENAMINE:Z3875575978,x1498_0A,x1083_0A,0.5614105290293631,3
341,O=[N+]([O-])C(C(Cl)=C(Cl)Cl)=C(N1CCCCC1)N1CCCCC1,MOLPORT:001-933-749,x1083_0A,x1071_0A,0.5613084891628731,5
342,O=C(NCCc1nnc2ccccn12)Nc1ccc2c(c1)OCO2,MOLPORT:009-427-638,x1594_0A,x1140_0A,0.5612364031494773,4
343,Cc1cc(NC(=O)NCC(C)(C)N2CCCCC2)no1,ENAMINE:Z166684078,x1052_1A,x1083_0A,0.5611773203111198,4
344,C[C@@H](CCNC(=O)c1cccnc1)NC(=O)c1cccnc1C1CC1,"ENAMINE:PV-001424749032,ENAMINE:PV-001774136246",x0980_0B,x2099_0A,0.5610845931379462,1
345,CCOc1ncccc1NC(=O)N(C)Cc1ccc2c(c1)OCO2,MOLPORT:009-324-952,x1498_0A,x2021_0A,0.560922665413248,4
346,O=C(NC1(c2ccc3c(c2)OCO3)CC1)c1cccnc1,ENAMINE:Z1461435186,x1140_0A,x2099_0A,0.5605179418368592,3
347,O=C(COCc1cc(-c2ccc3c(c2)OCO3)on1)NCc1ccccc1,MOLPORT:006-845-138,x1052_1A,x1140_0A,0.560506896117944,4
348,C[C@H](O)CN[C@H]1CCCN(C(=O)CCCN2CCCCC2)C1,ENAMINE:PV-000962734392,x1083_0A,x1071_0A,0.5604236155575908,5
349,O=C(Nc1ccc2nncn2c1)c1csc(-c2ccc3c(c2)OCO3)n1,MOLPORT:046-806-247,x1594_0A,x2021_0A,0.5604093129285052,4
350,O=C(NCc1ccc2c(c1)OCO2)c1ccn(-c2ccncc2)n1,ENAMINE:Z1881543489,x1498_0A,x1140_0A,0.5603598019321806,7
351,C[C@H](Sc1nnc2ccccn12)C(=O)Nc1ccc2c(c1)OCO2,MOLPORT:004-166-388,x1140_0A,x1594_0A,0.5603242110709602,3
352,C[C@@H](N[C@@H]1CCN(c2ccccn2)C1)c1ccc2c(c1)OCO2,"ENAMINE:Z1583097398,MOLPORT:028-787-175",x1498_0A,x2021_0A,0.5603091034905502,6
353,Cc1cc(NC(=O)NC[C@H](C)CN2CCCCC2)no1,ENAMINE:Z744076034,x1052_1A,x1083_0A,0.5601530779122335,7
354,CC(C)[C@H](C(=O)Nc1ccc(C(C)(C)C)cn1)N1CCCCC1,ENAMINE:PV-002555132891,x1498_0A,x1083_0A,0.5600702723427318,2
355,C[C@@H](CNC(=O)Cc1ccon1)NC(=O)c1cn2cnnc2cn1,ENAMINE:PV-002759602858,x0147_0A,x1052_1A,0.5599569662887512,2
356,CS(=O)(=O)N(CC(=O)N1CCCCC1)c1ccccc1F,MOLPORT:001-976-565,x1071_0A,x1083_0A,0.55994890385919,5
357,CC(C)(C)c1cncc(C(=O)NCC(C)(C)N2CCCCC2)c1,ENAMINE:PV-002486067330,x1498_0A,x1083_0A,0.5599327527296212,3
358,CC(=O)c1cccc(N(CC(=O)N2CCCCC2)S(C)(=O)=O)c1,MOLPORT:002-277-859,x1071_0A,x1083_0A,0.5598497734330186,4
359,Cc1ccc(N(CC(=O)N2CCCCC2)S(C)(=O)=O)cc1,MOLPORT:001-007-046,x1071_0A,x1083_0A,0.5595095248938508,3
360,O=C(COc1ccon1)NCc1nnc2ccc(Cl)cn12,ENAMINE:PV-002961750857,x1594_0A,x1052_1A,0.5594622025557653,2
361,CC(=O)c1ccc(NC(=O)C=Cc2ccc3c(c2)OCO3)nc1,ENAMINE:Z1534074451,x1498_0A,x1140_0A,0.559310347107618,5
362,O=C(NCc1nnc2ccc(Cl)cn12)c1ccc2c(c1)OCO2,ENAMINE:PV-001861681757,x1594_0A,x2021_0A,0.5590180851277144,5
363,CC(C)(O)CC(=O)N1CCC(NC(=O)CCN2CCCCC2)CC1,ENAMINE:PV-001333124983,x1020_0A,x1083_0A,0.558865528549709,1
364,CS(=O)(=O)N(CC(=O)N1CCCCC1)c1ccc(F)cc1,MOLPORT:001-976-282,x1071_0A,x1083_0A,0.5586343813759591,3
365,CCCOCCS(=O)(=O)NCc1ccccc1N1CCCCC1,ENAMINE:Z4268271280,x1083_0A,x1919_0A,0.5585340883889033,5
366,CN(Cc1ccc2c(c1)OCO2)c1nnc2ccc(Br)cn12,ENAMINE:PV-004087910015,x1594_0A,x2021_0A,0.5583702595038762,4
367,O=C(NCc1ccc2c(c1)OCO2)Nc1ccc(N2CCCC2)nc1,MOLPORT:009-308-590,x1498_0A,x1919_0A,0.5581972335290228,4
368,Cc1cc(CN(C)C(=O)NCCCCCN2CCCCC2)no1,ENAMINE:Z1177310847,x1052_1A,x1083_0A,0.5580646249295322,5
369,C[C@H](Sc1nnc2ccccn12)C(=O)NCc1ccc2c(c1)OCO2,MOLPORT:004-164-150,x1140_0A,x1594_0A,0.5580531119159371,4
370,O=C(NCc1ccc2c(c1)OCO2)c1c[nH]nc1-c1ccccn1,ENAMINE:Z2168714221,x1140_0A,x1498_0A,0.5578841372588281,5
371,COC(=O)CN(CC(C)C)C(=O)c1cc(CN2CCCCC2)on1,ENAMINE:Z2222962144,x1052_1A,x1083_0A,0.557838575626474,3
372,CC(C)c1ccc(N(CC(=O)N2CCCCC2)S(C)(=O)=O)cc1,MOLPORT:002-086-021,x1071_0A,x1083_0A,0.5578144946713898,4
373,Cc1cc(C(=O)NCC(C)(C)N2CCCCC2)no1,ENAMINE:Z32507591,x1052_1A,x1083_0A,0.557557817020346,4
374,O=C(NNC(=S)Nc1ccc2c(c1)OCO2)c1ccccn1,MOLPORT:001-586-715,x1140_0A,x1498_0A,0.5575358864385012,5
375,CS(=O)(=O)N(CC(=O)N1CCCCC1)c1cccc(F)c1,MOLPORT:002-003-584,x1071_0A,x1083_0A,0.5574719940154426,7
376,Brc1cc2c(cc1CSc1nnc3ccccn13)OCO2,MOLPORT:004-130-065,x1140_0A,x1594_0A,0.5574214598819268,4
377,Cc1nnc2ccc(-c3noc(-c4ccc5c(c4)OCO5)n3)cn12,MOLPORT:010-931-630,x1594_0A,x2021_0A,0.5573630466777719,4
378,CC(C)(C)c1cncc(CN[C@@H](CN2CCCCC2)C(=O)O)c1,ENAMINE:Z3255855012,x1498_0A,x1083_0A,0.5573259969640997,3
379,O=C(Cc1cccnc1)NC1(c2ccc3c(c2)OCO3)CC1,ENAMINE:Z1461434139,x1140_0A,x2099_0A,0.5572934297545152,3
380,COCc1cc(C(=O)NCCc2nnc3ccccn23)no1,ENAMINE:Z1273212254,x1052_1A,x1594_0A,0.5572394183961272,4
381,c1ccn2c(SCc3ccc4c(c3)OCO4)nnc2c1,MOLPORT:000-224-687,x1140_0A,x1594_0A,0.5572304875605995,4
382,CC(C)[C@H](O)C(=O)NC1CCN(CC(=O)N2CCCCC2)CC1,ENAMINE:PV-000748660054,x1083_0A,x1071_0A,0.5571371978557463,2
383,CC(C)(C)c1cncc(C(=O)N[C@H](CO)CN2CCCCC2)c1,ENAMINE:Z3051889040,x1498_0A,x1083_0A,0.5570661278054834,3
384,O=C(C=Cc1ccc2c(c1)OCO2)Nc1ccc(Cl)cn1,"MOLPORT:001-623-198,MOLPORT:009-165-023",x1498_0A,x1140_0A,0.5568664860551982,4
385,CS(=O)(=O)N(CC(=O)N1CCCCC1)c1ccccc1Br,MOLPORT:006-781-061,x1071_0A,x1083_0A,0.5568462161538856,4
386,O=C(Cc1ccc2c(c1)OCO2)N[C@H]1CCN(c2nccn3cnnc23)C1,MOLPORT:042-617-405,x0147_0A,x1919_0A,0.5567896699771113,4
387,CCNS(=O)(=O)c1ccc(N2CCC[C@H]2c2ccc3c(c2)OCO3)nc1,ENAMINE:Z1230734626,x1498_0A,x1919_0A,0.5567561717806712,4
388,c1cncc(-c2nc(NCCc3ccc4c(c3)OCO4)c3ccccc3n2)c1,MOLPORT:009-371-817,x1498_0A,x2021_0A,0.5567249766613587,5
389,O=C(Nc1ccccn1)c1cnc(-c2ccc3c(c2)OCO3)s1,"MOLPORT:020-079-586,ENAMINE:Z1102117532",x1140_0A,x1498_0A,0.5562799401384219,5
390,Cc1cc(C(=O)N[C@H](C)c2nnc3ccccn23)on1,ENAMINE:Z131530150,x1052_1A,x1594_0A,0.5560929529020808,5
391,C[C@@H](Cc1ccno1)NC(=O)c1cc(Br)cc2c1OCO2,ENAMINE:Z3893428172,x1140_0A,x1052_1A,0.5559954898592305,3
392,O=C(COc1ccon1)NCc1nnc2c(Cl)cccn12,ENAMINE:PV-002991171139,x1594_0A,x1052_1A,0.555802844275136,3
393,NC1(CCC(=O)Nc2cccc3[nH]ccc23)CCCC1,ENAMINE:Z3099823957,x1020_0A,x0130_0A,0.5556558363241504,4
394,Cc1cc(NC(=O)CCSc2nnc3ccccn23)no1,MOLPORT:009-132-032,x1052_1A,x1594_0A,0.5556011835930236,6
395,O=C(Nc1cccnc1)C1(c2ccc3c(c2)OCO3)CC1,ENAMINE:Z2945575707,x1140_0A,x2099_0A,0.5555987155368312,2
396,C[C@H](CNC(=O)c1ccc(F)cn1)CN(C)C(=O)c1ccon1,ENAMINE:PV-003637916914,x1498_0A,x1052_1A,0.555377495299499,4
397,CCC(=O)N[C@@H]1CCN(C[C@H](O)COc2cccc3[nH]ccc23)C1,ENAMINE:PV-000762930824,x1020_0A,x0130_0A,0.5553617392689352,4
398,COc1cccc(N(CC(=O)N2CCCCC2)S(C)(=O)=O)c1,MOLPORT:001-975-566,x1071_0A,x1083_0A,0.5552709952000224,3
399,CC(C)Oc1cccc(N(CC(=O)N2CCCCC2)S(C)(=O)=O)c1,MOLPORT:019-798-262,x1071_0A,x1083_0A,0.5551942706610132,4
400,CC(=NNC(=O)c1ccc2c(c1)OCO2)c1ccccn1,"MOLPORT:003-820-170,MOLPORT:019-749-880",x1498_0A,x1919_0A,0.5550925471889072,4
401,O=C(c1cn2cnnc2cn1)N1CCC(c2ccon2)CC1,ENAMINE:Z3555412851,x0147_0A,x1052_1A,0.5550656911594167,2
402,O=C(NCc1ccc2c(c1)OCO2)NCc1nnc2ccc(C(F)(F)F)cn12,ENAMINE:Z402399032,x1594_0A,x2021_0A,0.5550521608163022,4
403,CCC(=O)N1CCCC[C@H]1CNC(=O)[C@@H](C(C)C)N1CCCCC1,ENAMINE:PV-001399589358,x1083_0A,x1071_0A,0.5549544751486967,4
404,CN(C(=O)NCCNc1ccccn1)c1ccc2c(c1)OCO2,ENAMINE:Z1884532888,x1140_0A,x1498_0A,0.5549027556479824,4
405,Cc1cc(C(=O)NC[C@@H](C)CN2CCCCC2)no1,ENAMINE:Z782940262,x1052_1A,x1083_0A,0.5548387031770278,5
406,C[C@H](CNC(=O)c1cccnc1)CNC(=O)c1ccnc(C2CC2)c1,ENAMINE:PV-001550611024,x0980_0B,x2099_0A,0.5547230618328406,2
407,O=C(CSc1nnc2ccc(C(F)(F)F)cn12)c1ccc2c(c1)OCO2,MOLPORT:019-646-634,x1594_0A,x2021_0A,0.5545416647948591,4
408,O=C(NCC1(c2ccc3c(c2)OCO3)CC1)c1cccnc1,MOLPORT:020-136-762,x1140_0A,x2099_0A,0.554323721846054,5
409,CN(Cc1cccnc1)CC1(c2ccc3c(c2)OCO3)CC1,ENAMINE:PV-002450820474,x1140_0A,x2099_0A,0.5543081146595067,5
410,COc1cc(CC(=O)NCc2nnc3ccccn23)on1,ENAMINE:PV-002154018716,x1052_1A,x1594_0A,0.554221862460529,4
411,O=C(CNC(=O)c1ccc2c(c1)OCO2)NCc1nnc2ccccn12,MOLPORT:004-123-247,x1594_0A,x2021_0A,0.5539198837903383,5
412,O=C(NCc1ccc2c(c1)OCO2)NCc1nnc2ccc(C(F)(F)F)cn12,ENAMINE:Z402399032,x1594_0A,x1919_0A,0.5538368769365205,3
413,COCC(=O)NC[C@@H]1CCCN(C(=O)CCN2CCCCC2)C1,ENAMINE:PV-001394321489,x1083_0A,x1071_0A,0.5537414235498589,5
414,O=C(COc1cccnc1)N(Cc1cccnc1)Cc1ccc2c(c1)OCO2,MOLPORT:008-371-062,x1140_0A,x2099_0A,0.5537279291929822,1
415,O=C(CCN1C(=O)COc2ccccc21)N1CCC(N2CCCCC2)CC1,MOLPORT:009-346-838,x1083_0A,x1071_0A,0.5536876840016758,4
416,O=C(CCN1CCC(c2nnc3ccccn23)CC1)Nc1ccc2c(c1)OCO2,MOLPORT:038-951-175,x1594_0A,x2021_0A,0.5536165807855393,4
417,CC(C)C[C@H](NC(=O)c1ccc2c(c1)OCO2)c1nnc2ccccn12,MOLPORT:006-319-033,x1594_0A,x1140_0A,0.5536127846060417,3
418,CS(=O)(=O)N(CC(=O)N1CCCCC1)c1ccc(C(F)(F)F)cc1,MOLPORT:016-589-419,x1071_0A,x1083_0A,0.5535715842566191,3
419,CCc1cc(CNCc2nnc3ccccn23)no1,ENAMINE:Z2971628579,x1052_1A,x1594_0A,0.5532069899822218,5
420,C[C@H](CNCc1ccon1)CNC(=O)c1ccc2nncn2c1,ENAMINE:PV-000855067917,x1594_0A,x1052_1A,0.5529181121816613,3
421,COC(=O)[C@@](C)(O)CNC(=O)c1cc(CN2CCCCC2)on1,ENAMINE:PV-002422565147,x1052_1A,x1083_0A,0.5527114791851716,3
422,CC(C)c1cc(CNc2nnc3ccccn23)no1,ENAMINE:Z3828356857,x1052_1A,x1594_0A,0.5526423411341521,5
423,O=C(Cc1ccon1)Nc1nnc2ccc(Cl)cn12,ENAMINE:PV-003019300793,x1594_0A,x1052_1A,0.5522172513334717,4
424,Brc1ccc2nnc(SCc3ccon3)n2c1,ENAMINE:Z2217579069,x1594_0A,x1052_1A,0.5518146682476851,2
425,NCC1(c2cccnc2N2CCCCC2)CCOCC1,CHEMSPACE-BB:CSMB00137857092,x1498_0A,x1083_0A,0.5517918481303761,2
426,CC(C)[C@H](O)C(=O)N1CCC(NC(=O)CCN2CCCCC2)CC1,ENAMINE:PV-001333138284,x1020_0A,x1083_0A,0.5514953172887214,2
427,Cc1cc(NCCCN2CCCCC2)no1,CHEMSPACE-BB:CSMB00053807957,x1052_1A,x1083_0A,0.551210474457089,5
428,O=C(NCCn1ccc(-c2ccncc2)n1)Nc1ccc2c(c1)OCO2,MOLPORT:028-614-434,x1498_0A,x1919_0A,0.5511596620284986,3
429,c1cn2cnnc2c(N2CC[C@@H](CN3CCCCC3)C2)n1,ENAMINE:Z1576884407,x0147_0A,x1083_0A,0.5510826295510284,2
430,CS(=O)(=O)N(CC(=O)N1CCCCC1)c1cccc(Br)c1,MOLPORT:001-907-221,x1071_0A,x1083_0A,0.5510184207698453,5
431,c1ccc(-c2ccnc(NCCc3ccc4c(c3)OCO4)n2)nc1,MOLPORT:029-891-838,x1498_0A,x2021_0A,0.5508658863197259,6
432,CCOc1ncccc1NC(=O)N(C)Cc1ccc2c(c1)OCO2,MOLPORT:009-324-952,x1498_0A,x1919_0A,0.5506792248792679,4
433,CCC(=O)N[C@H]1CCN(C(=O)c2ccc3c(c2)OCO3)C1,ENAMINE:PV-002890832704,x1140_0A,x1020_0A,0.5506207495279575,4
434,O=C(CCC1CCC1)N[C@H]1C[C@H](N2CCCCC2)C1,ENAMINE:Z1954241889,x1020_0A,x1083_0A,0.5503849697409249,3
435,Cc1cc(CCC(=O)N2CCCCC2)no1,ENAMINE:Z2945472627,x1052_1A,x1083_0A,0.5502901078935586,6
436,Cc1cccn2c(C(=O)N[C@@H](C)c3ccc4c(c3)OCO4)nnc12,ENAMINE:PV-003203850393,x1594_0A,x2021_0A,0.5502339990995692,4
